,rndf1,rndf2,rndf3
84062,0.0,0.18,0.82
84063,0.0,0.9128571428571429,0.08714285714285715
84064,0.0,0.07,0.93
84065,0.0,0.6366666666666666,0.36333333333333334
84066,0.02,0.79,0.19
84067,0.01,0.72,0.27
84068,0.0,0.8666666666666666,0.13333333333333333
84069,0.0,0.2,0.8
84070,0.5,0.44,0.06
84071,0.09,0.46,0.45
84072,0.01,0.93,0.06
84073,0.0,1.0,0.0
84074,0.3,0.63,0.07
84075,0.09,0.81,0.1
84076,0.01,0.8533333333333334,0.1366666666666667
84077,0.38,0.59,0.03
84078,0.08,0.66,0.26
84079,0.0,0.01,0.99
84080,0.0,0.04,0.96
84081,0.03,0.67,0.3
84082,0.38333333333333336,0.4966666666666667,0.12
84083,0.01,0.24,0.75
84084,0.27,0.66,0.07
84085,0.13,0.8,0.07
84086,0.475,0.5183333333333333,0.006666666666666666
84087,0.06,0.84,0.1
84088,0.0,0.31,0.69
84089,0.4,0.5,0.1
84090,0.0,0.01,0.99
84091,0.0,0.585,0.415
84092,0.0,0.3041666666666667,0.6958333333333333
84093,0.0,0.58,0.42
84094,0.8833333333333334,0.11666666666666665,0.0
84095,0.0,0.69,0.31
84096,0.04,0.89,0.07
84097,0.0,0.61,0.39
84098,0.14,0.8,0.06
84099,0.41,0.59,0.0
84100,0.18,0.5633333333333332,0.25666666666666665
84101,0.0,0.88,0.12
84102,0.0,0.66,0.34
84103,0.19,0.5433333333333333,0.26666666666666666
84104,0.0,0.62,0.38
84105,0.19333333333333336,0.8066666666666665,0.0
84106,0.0,0.17,0.83
84107,0.0,0.5934999999999999,0.4065
84108,0.0,0.12,0.88
84109,0.91,0.08,0.01
84110,0.01,0.8491666666666667,0.14083333333333334
84111,0.0,0.09,0.91
84112,0.0,0.61,0.39
84113,0.02,0.57,0.41
84114,0.0,0.38,0.62
84115,0.0,0.67,0.33
84116,0.61,0.38,0.01
84117,0.0,0.95,0.05
84118,0.0,0.5,0.5
84119,0.01,0.87,0.12
84120,0.06,0.74,0.2
84121,0.05,0.5824999999999999,0.3675
84122,0.0,0.0,1.0
84123,0.0,0.44,0.56
84124,0.0,0.41,0.59
84125,0.11,0.85,0.04
84126,0.34,0.61,0.05
84127,0.0,0.7366666666666666,0.26333333333333336
84128,0.42833333333333334,0.5016666666666666,0.07
84129,0.0,0.5680238095238096,0.4319761904761905
84130,0.0,0.41,0.59
84131,0.63,0.37,0.0
84132,0.01,0.93,0.06
84133,0.0,0.97,0.03
84134,0.01,0.72,0.27
84135,0.0,0.73,0.27
84136,0.0,0.95,0.05
84137,0.0,0.46,0.54
84138,0.0,0.95,0.05
84139,0.0,0.6,0.4
84140,0.73,0.27,0.0
84141,0.01,0.87,0.12
84142,0.0,0.96,0.04
84143,0.0,0.63,0.37
84144,0.0,0.71,0.29
84145,0.0,0.32,0.68
84146,0.48,0.48,0.04
84147,0.0,0.11,0.89
84148,0.0,0.37,0.63
84149,0.01,0.98,0.01
84150,0.0,0.23,0.77
84151,0.45,0.47,0.08
84152,0.0,0.166,0.8340000000000001
84153,0.01,0.2,0.79
84154,0.55,0.44,0.01
84155,0.0,0.04,0.96
84156,0.0,0.87,0.13
84157,0.0,0.02,0.98
84158,0.0,0.98,0.02
84159,0.13,0.58,0.29
84160,0.0,0.8093333333333332,0.19066666666666665
84161,0.0,0.17,0.83
84162,0.0,0.04666666666666666,0.9533333333333333
84163,0.08,0.9200000000000002,0.0
84164,0.0,0.0,1.0
84165,0.01,0.66,0.33
84166,0.01,0.23,0.76
84167,0.0,0.87,0.13
84168,0.0,1.0,0.0
84169,0.0,0.1,0.9
84170,0.26,0.74,0.0
84171,0.0,0.93,0.07
84172,0.0,0.2,0.8
84173,0.0,0.72,0.28
84174,0.61,0.39,0.0
84175,0.5333333333333333,0.4566666666666667,0.01
84176,0.07,0.885,0.045
84177,0.11,0.81,0.08
84178,0.45,0.4065000000000001,0.1435
84179,0.0,0.05,0.95
84180,0.01,0.275,0.715
84181,0.77,0.21,0.02
84182,0.03,0.685,0.285
84183,0.0,0.9133333333333334,0.08666666666666666
84184,0.0,0.7416666666666666,0.2583333333333333
84185,0.02,0.35,0.63
84186,0.43,0.53,0.04
84187,0.0,0.77,0.23
84188,0.0,0.52,0.48
84189,0.01,0.3266666666666667,0.6633333333333334
84190,0.0,0.235,0.765
84191,0.0,0.9275,0.0725
84192,0.02,0.83,0.15
84193,0.56,0.19,0.25
84194,0.0,0.71,0.29
84195,0.0,0.58,0.41999999999999993
84196,0.0,0.09,0.91
84197,0.0,0.4358333333333334,0.5641666666666666
84198,0.0,0.37,0.63
84199,0.0,0.775,0.225
84200,0.01,0.845,0.145
84201,0.21,0.7066666666666667,0.08333333333333334
84202,0.13166666666666668,0.8083333333333335,0.06
84203,0.03,0.765,0.205
84204,0.34,0.63,0.03
84205,0.02,0.695,0.285
84206,0.0,0.6,0.4
84207,0.02,0.44,0.54
84208,0.0,0.78,0.22
84209,0.17,0.62,0.21
84210,0.26,0.73,0.01
84211,0.0,0.93,0.07
84212,0.18,0.82,0.0
84213,0.28,0.55,0.17
84214,0.0,0.46,0.54
84215,0.0,0.5366666666666666,0.4633333333333334
84216,0.05,0.48,0.47
84217,0.69,0.24,0.07
84218,0.8041666666666667,0.18583333333333332,0.01
84219,0.0,0.16,0.84
84220,0.23,0.76,0.01
84221,0.01,0.64,0.35
84222,0.02,0.95,0.03
84223,0.51,0.38666666666666666,0.10333333333333332
84224,0.03,0.9,0.07
84225,0.19,0.5358333333333334,0.27416666666666667
84226,0.0,0.46,0.54
84227,0.13,0.765,0.105
84228,0.0,0.55,0.45
84229,0.06,0.89,0.05
84230,0.1,0.72,0.18
84231,0.0,0.81,0.19
84232,0.0,0.02,0.98
84233,0.0,0.31,0.69
84234,0.0,0.08,0.92
84235,0.0,0.9433333333333332,0.056666666666666664
84236,0.03,0.9605,0.0095
84237,0.02,0.61,0.37
84238,0.23,0.68,0.09
84239,0.13,0.6859999999999999,0.184
84240,0.04,0.74,0.22
84241,0.065,0.79,0.145
84242,0.02,0.92,0.06
84243,0.7,0.3,0.0
84244,0.0,0.44,0.56
84245,0.0,0.0,1.0
84246,0.12,0.86,0.02
84247,0.07666666666666667,0.9233333333333335,0.0
84248,0.14,0.79,0.07
84249,0.0,0.98,0.02
84250,0.09,0.74,0.17
84251,0.33,0.59,0.08
84252,0.0,0.82,0.18
84253,0.14,0.85,0.01
84254,0.0,0.14,0.86
84255,0.27,0.52,0.21
84256,0.0,0.05,0.95
84257,0.0,0.06,0.94
84258,0.07,0.35,0.58
84259,0.0,1.0,0.0
84260,0.0,0.92,0.08
84261,0.01,0.8966666666666666,0.09333333333333332
84262,0.0,0.245,0.755
84263,0.0,0.44,0.56
84264,0.01,0.71,0.28
84265,0.0,0.7306666666666666,0.26933333333333337
84266,0.0,0.16833333333333333,0.8316666666666666
84267,0.0,0.3,0.7
84268,0.0,0.72,0.28
84269,0.0,0.72,0.28
84270,0.01,0.74,0.25
84271,0.08,0.7,0.22
84272,0.02,0.366,0.614
84273,0.01,0.49,0.5
84274,0.0,0.67,0.33
84275,0.01,0.66,0.33
84276,0.11,0.78,0.11
84277,0.0,1.0,0.0
84278,0.0,0.01,0.99
84279,0.0,0.804,0.196
84280,0.14,0.4656666666666666,0.39433333333333337
84281,0.06111111111111111,0.6188888888888888,0.32
84282,0.8925,0.1075,0.0
84283,0.0,0.59,0.41
84284,0.0,0.55,0.45
84285,0.01,0.21,0.78
84286,0.05,0.77,0.18
84287,0.0,0.6335000000000001,0.3665
84288,0.0,0.4,0.6
84289,0.0,0.55,0.45
84290,0.0,0.8,0.2
84291,0.0,0.775,0.225
84292,0.01,0.94,0.05
84293,0.01,0.36,0.63
84294,0.0,0.9,0.1
84295,0.01,0.5,0.49
84296,0.02,0.58,0.4
84297,0.0,0.97,0.03
84298,0.21,0.74,0.05
84299,0.0,0.75,0.25
84300,0.18,0.57,0.25
84301,0.0,0.7099444444444444,0.29005555555555557
84302,0.0,0.025,0.975
84303,0.03,0.81,0.16
84304,0.01,0.81,0.18
84305,0.0,1.0,0.0
84306,0.0,0.84,0.16
84307,0.0,0.62,0.38
84308,0.3,0.4,0.3
84309,0.0,0.77,0.23
84310,0.1,0.79,0.11
84311,0.01,0.97,0.02
84312,0.0,0.39116666666666666,0.6088333333333333
84313,0.0,0.89,0.11
84314,0.0,0.19833333333333336,0.8016666666666665
84315,0.05,0.78,0.17
84316,0.11,0.81,0.08
84317,0.0,0.23,0.77
84318,0.09,0.86,0.05
84319,0.0,0.96,0.04
84320,0.0,0.0,1.0
84321,0.0,0.85,0.15
84322,0.06,0.85,0.09
84323,0.59,0.4,0.01
84324,0.05,0.88,0.07
84325,0.2,0.57,0.23
84326,0.34,0.56,0.1
84327,0.0,0.77,0.23
84328,0.22,0.63,0.15
84329,0.33,0.475,0.195
84330,0.0,0.16,0.84
84331,0.0,0.68,0.32
84332,0.41,0.54,0.05
84333,0.0,0.21,0.79
84334,0.0,0.7190000000000001,0.281
84335,0.0,0.774,0.226
84336,0.0,0.96,0.04
84337,0.0,0.81,0.19
84338,0.0,0.21,0.79
84339,0.0,0.09,0.91
84340,0.855,0.14,0.005
84341,0.12,0.87,0.01
84342,0.87,0.13,0.0
84343,0.0,0.87,0.13
84344,0.14,0.49666666666666665,0.3633333333333333
84345,0.16,0.76,0.08
84346,0.28,0.3,0.42
84347,0.0,0.6478571428571428,0.35214285714285715
84348,0.0,0.7625,0.2375
84349,0.0,0.054000000000000006,0.946
84350,0.77,0.17,0.06
84351,0.25,0.73,0.02
84352,0.0,0.0,1.0
84353,0.0,0.45,0.55
84354,0.04,0.66,0.3
84355,0.0,0.7693095238095238,0.23069047619047617
84356,0.0,0.0,1.0
84357,0.0,0.8033333333333332,0.19666666666666666
84358,0.0,0.135,0.865
84359,0.0,0.14,0.86
84360,0.0,0.97,0.03
84361,0.0,0.24,0.76
84362,0.0,0.98,0.02
84363,0.0,0.06,0.94
84364,0.0,0.54,0.46
84365,0.01,0.1,0.89
84366,0.0,0.6108333333333333,0.3891666666666667
84367,0.0,0.46,0.54
84368,0.0,0.915,0.085
84369,0.0,0.1,0.9
84370,0.43,0.33,0.24
84371,0.01,0.99,0.0
84372,0.035,0.705,0.26
84373,0.0,0.35,0.65
84374,0.18,0.545,0.275
84375,0.0,0.03,0.97
84376,0.0,0.94,0.06
84377,0.02,0.84,0.14
84378,0.0,0.01,0.99
84379,0.98,0.02,0.0
84380,0.0,0.62,0.38
84381,0.02,0.92,0.06
84382,0.0,0.0,1.0
84383,0.14,0.71,0.15
84384,0.16,0.52,0.32
84385,0.02,0.41,0.57
84386,0.02,0.86,0.12
84387,0.0,0.03,0.97
84388,0.63,0.31,0.06
84389,0.0,0.9675,0.0325
84390,0.01,0.74,0.25
84391,0.0,0.08,0.92
84392,0.02,0.95,0.03
84393,0.89,0.11,0.0
84394,0.01,0.6233333333333334,0.36666666666666664
84395,0.01,0.42,0.57
84396,0.01,0.83,0.16
84397,0.0,0.16,0.84
84398,0.02,0.26,0.72
84399,1.0,0.0,0.0
84400,0.01,0.79,0.2
84401,0.0,0.05,0.95
84402,0.61,0.39,0.0
84403,0.45,0.55,0.0
84404,0.03,0.65,0.32
84405,0.05,0.09,0.86
84406,0.01,0.23,0.76
84407,0.02,0.31,0.67
84408,0.02,0.98,0.0
84409,0.01,0.89,0.1
84410,0.3266666666666667,0.6533333333333334,0.02
84411,0.03,0.61,0.36
84412,0.01,0.93,0.06
84413,0.41,0.57,0.02
84414,0.61,0.39,0.0
84415,0.13366666666666668,0.8663333333333333,0.0
84416,0.0,0.73,0.27
84417,0.02,0.77,0.21
84418,0.01,0.27,0.72
84419,0.0,0.77,0.23
84420,0.0,0.79,0.21
84421,0.82,0.17,0.01
84422,0.67,0.32,0.01
84423,0.015,0.665,0.32
84424,0.01,0.54,0.45
84425,0.19,0.63,0.18
84426,0.0,0.6,0.4
84427,0.01,0.39333333333333337,0.5966666666666667
84428,0.04,0.6133333333333334,0.3466666666666666
84429,0.01,0.53,0.46
84430,0.05,0.84,0.11
84431,0.03,0.34,0.63
84432,0.95,0.05,0.0
84433,0.0,0.7786666666666667,0.22133333333333333
84434,0.0,1.0,0.0
84435,0.02,0.81,0.17
84436,0.0,0.31,0.69
84437,0.01,0.78,0.21
84438,0.01,0.96,0.03
84439,0.44,0.53,0.03
84440,0.03,0.93,0.04
84441,0.01,0.93,0.06
84442,0.01,0.85,0.14
84443,0.54,0.44,0.02
84444,0.01,0.805,0.185
84445,0.01,0.96,0.03
84446,0.03,0.7183333333333334,0.25166666666666665
84447,0.4904999999999999,0.5095000000000001,0.0
84448,0.0,0.55,0.45
84449,0.0,0.25,0.75
84450,0.2,0.73,0.07
84451,0.92,0.08,0.0
84452,0.01,0.68,0.31
84453,0.0,0.79,0.21
84454,0.05,0.62,0.33
84455,0.02,0.76,0.22
84456,0.0,0.9666666666666666,0.03333333333333333
84457,0.01,0.35,0.64
84458,0.37,0.56,0.07
84459,0.0,0.04,0.96
84460,0.11,0.81,0.08
84461,0.16,0.5,0.34
84462,0.92,0.08,0.0
84463,0.0,0.98,0.02
84464,0.01,0.99,0.0
84465,0.01,0.01,0.98
84466,0.0,0.731,0.269
84467,0.59,0.4,0.01
84468,0.0,0.1,0.9
84469,0.0,0.13,0.87
84470,0.08,0.39,0.53
84471,0.23,0.67,0.1
84472,0.0,0.02,0.98
84473,0.0,0.7598333333333332,0.24016666666666667
84474,0.7336666666666667,0.2663333333333333,0.0
84475,0.01,0.37,0.62
84476,0.01,0.5,0.49
84477,0.06,0.74,0.2
84478,0.02,0.55,0.43
84479,0.11,0.43,0.46
84480,0.0,0.4,0.6
84481,0.0,0.37,0.63
84482,0.0,0.15,0.85
84483,0.43,0.49,0.08
84484,0.06,0.78,0.16
84485,0.0,0.72,0.28
84486,0.0,0.79,0.21
84487,0.0,0.415,0.585
84488,0.0,0.22,0.78
84489,0.0,0.72,0.28
84490,0.67,0.2,0.13
84491,0.0,0.25521536796536787,0.744784632034632
84492,0.0,0.5165,0.48350000000000004
84493,0.0,0.77,0.23
84494,0.0,0.7340000000000001,0.266
84495,0.0,0.77,0.23
84496,0.0,0.0,1.0
84497,0.0,0.6,0.4
84498,0.01,0.75,0.24
84499,0.0,0.01,0.99
84500,0.66,0.33,0.01
84501,0.0,0.0,1.0
84502,0.006,0.639,0.355
84503,0.16,0.84,0.0
84504,0.0,0.02,0.98
84505,0.14,0.76,0.1
84506,0.342,0.503,0.155
84507,0.12,0.68,0.2
84508,0.33417893217893213,0.6658210678210679,0.0
84509,0.0,0.49,0.51
84510,0.62,0.38,0.0
84511,0.06,0.68,0.26
84512,0.02,0.9,0.08
84513,0.0,0.01,0.99
84514,0.07,0.79,0.14
84515,0.005,0.885,0.11
84516,0.03,0.9,0.07
84517,0.0,0.9,0.1
84518,0.0,0.19,0.81
84519,0.0,0.8533333333333333,0.14666666666666667
84520,0.1,0.53,0.37
84521,0.45,0.47,0.08
84522,0.0,0.5476666666666666,0.45233333333333337
84523,0.06,0.71,0.23
84524,0.42,0.58,0.0
84525,0.0,0.5891666666666666,0.4108333333333334
84526,0.01,0.92,0.07
84527,0.0,0.43,0.57
84528,0.01,0.67,0.32
84529,0.0,0.62,0.38
84530,0.02,0.97,0.01
84531,0.03,0.7586666666666667,0.21133333333333337
84532,0.0,0.96,0.04
84533,0.7,0.11,0.19
84534,0.0,0.2,0.8
84535,0.22,0.71,0.07
84536,0.11,0.66,0.23
84537,0.0,0.5166666666666667,0.48333333333333334
84538,0.03,0.79,0.18
84539,0.0,0.77,0.23
84540,0.0,0.72,0.28
84541,0.045,0.76,0.195
84542,0.0,0.96,0.04
84543,0.01,0.21,0.78
84544,0.0,1.0,0.0
84545,0.73,0.27,0.0
84546,0.04,0.52,0.44
84547,0.41,0.57,0.02
84548,0.01,0.08,0.91
84549,0.94,0.06,0.0
84550,0.2311111111111111,0.7188888888888889,0.05
84551,0.74,0.21,0.05
84552,0.23,0.63,0.14
84553,0.24,0.69,0.07
84554,0.10416666666666666,0.8269999999999998,0.06883333333333332
84555,0.02,0.05,0.93
84556,0.0,0.12,0.88
84557,0.04,0.55,0.41
84558,0.0,0.01,0.99
84559,0.0,0.0,1.0
84560,0.0,0.88,0.12
84561,0.08,0.92,0.0
84562,0.45,0.44,0.11
84563,0.01,0.335,0.655
84564,0.0,0.14,0.86
84565,0.01,0.99,0.0
84566,0.03,0.8,0.17
84567,0.0,0.35,0.65
84568,0.0,0.61,0.39
84569,0.0,0.36,0.64
84570,0.37,0.47,0.16
84571,0.03,0.601,0.36900000000000005
84572,0.0,0.91,0.09
84573,0.01,0.67,0.32
84574,0.0,0.48,0.52
84575,0.0,0.04,0.96
84576,0.0,0.7458333333333332,0.25416666666666665
84577,0.05,0.91,0.04
84578,0.0,0.05,0.95
84579,0.06,0.75,0.19
84580,0.42,0.39,0.19
84581,0.2275,0.6925,0.08
84582,0.02,0.86,0.12
84583,0.0,0.25,0.75
84584,0.01,0.61,0.38
84585,0.0,0.81,0.19
84586,0.2003333333333333,0.64,0.15966666666666668
84587,0.0,0.78,0.22
84588,0.0,0.875,0.125
84589,0.0,0.0,1.0
84590,0.0,0.96,0.04
84591,0.76,0.225,0.015
84592,0.0,0.35,0.65
84593,0.11,0.82,0.07
84594,0.0,0.41833333333333333,0.5816666666666667
84595,0.13,0.75,0.12
84596,0.0,0.01,0.99
84597,0.09,0.77,0.14
84598,0.01,0.76,0.23
84599,0.01,0.55,0.44
84600,0.0,0.1,0.9
84601,0.0,0.72,0.28
84602,0.0,0.18,0.82
84603,0.0,0.63,0.37
84604,0.03,0.93,0.04
84605,0.01,0.27,0.72
84606,0.2,0.77,0.03
84607,0.05,0.92,0.03
84608,0.01,0.7196666666666667,0.27033333333333337
84609,0.0,0.67,0.33
84610,0.0,0.92,0.08
84611,0.02,0.89,0.09
84612,0.0,0.17,0.83
84613,0.08,0.45,0.47
84614,0.03,0.7,0.27
84615,0.0,0.23,0.77
84616,0.0,0.06,0.94
84617,0.0,0.75,0.25
84618,0.0,0.765,0.235
84619,0.02,0.52,0.46
84620,0.2278333333333333,0.7521666666666667,0.02
84621,0.0,0.96,0.04
84622,0.02,0.68,0.3
84623,0.0,0.44,0.56
84624,0.0,0.59,0.41
84625,0.57,0.43,0.0
84626,0.01,0.8266666666666665,0.16333333333333336
84627,0.0,0.96,0.04
84628,0.03,0.64,0.33
84629,0.46,0.53,0.01
84630,0.0,0.36,0.64
84631,0.18,0.82,0.0
84632,0.0,0.77,0.23
84633,0.0,0.78,0.22
84634,0.0,0.88,0.12
84635,0.3,0.69,0.01
84636,0.0,0.72,0.28
84637,0.6,0.38,0.02
84638,0.0,0.21,0.79
84639,0.0,0.77,0.23
84640,0.02,0.72,0.26
84641,0.0,0.87,0.13
84642,0.01,0.59,0.4
84643,0.0,0.6,0.4
84644,0.0,0.52,0.48
84645,0.0,0.9066666666666667,0.09333333333333332
84646,0.0,0.02,0.98
84647,0.0,0.75,0.25
84648,0.48,0.46,0.06
84649,0.09,0.775,0.135
84650,0.08,0.635,0.285
84651,0.06,0.9,0.04
84652,0.03,0.89,0.08
84653,0.04,0.72,0.24
84654,0.055,0.865,0.08
84655,0.0,0.0,1.0
84656,0.01,0.8175,0.1725
84657,0.35270634920634913,0.43158730158730163,0.21570634920634923
84658,0.0,0.5232857142857142,0.47671428571428565
84659,0.0,0.8,0.2
84660,0.07,0.84,0.09
84661,0.36,0.62,0.02
84662,0.06,0.45,0.49
84663,0.0,0.22866666666666668,0.7713333333333332
84664,0.08,0.88,0.04
84665,0.02,0.43,0.55
84666,0.02,0.46,0.52
84667,0.01,0.89,0.1
84668,0.0,0.01,0.99
84669,0.0,0.3,0.7
84670,0.0,0.8816666666666667,0.11833333333333335
84671,0.09,0.68,0.23
84672,0.04,0.87,0.09
84673,0.0,0.2375,0.7625
84674,0.03,0.49,0.48
84675,0.0,0.13125,0.86875
84676,0.51,0.47,0.02
84677,0.02,0.41,0.57
84678,0.0,0.03,0.97
84679,0.0,0.65,0.35
84680,0.0,0.03,0.97
84681,0.0,0.88,0.12
84682,0.05,0.86,0.09
84683,0.0,0.06,0.94
84684,0.01,0.75,0.24
84685,0.0,0.7,0.3
84686,0.12,0.83,0.05
84687,0.51,0.47,0.02
84688,0.53,0.47,0.0
84689,0.0,0.7,0.3
84690,0.02,0.7233333333333333,0.25666666666666665
84691,0.0,0.9091666666666667,0.09083333333333332
84692,0.01,0.87,0.12
84693,0.0,0.28,0.72
84694,0.31,0.68,0.01
84695,0.12,0.71,0.17
84696,0.0,0.49,0.51
84697,0.0,0.28833333333333333,0.7116666666666666
84698,0.63,0.36,0.01
84699,0.34,0.6509999999999999,0.009000000000000001
84700,0.3,0.62,0.08
84701,0.0,0.92,0.08
84702,0.0,0.44,0.56
84703,0.0,0.67,0.33
84704,0.0,0.3094523809523809,0.6905476190476193
84705,0.21485714285714283,0.6651428571428571,0.12
84706,0.0,0.3173333333333333,0.6826666666666666
84707,0.0,0.86,0.14
84708,0.0,0.31,0.69
84709,0.0,0.39,0.61
84710,0.0,0.8733333333333334,0.12666666666666665
84711,0.0,0.53,0.47
84712,0.01,0.85,0.14
84713,0.01,0.07,0.92
84714,0.0,0.15,0.85
84715,0.0,0.48166666666666663,0.5183333333333333
84716,0.01,0.82,0.17
84717,0.61,0.31,0.08
84718,0.0,0.68,0.32
84719,0.0,0.62,0.38
84720,0.0,0.59,0.41
84721,0.09,0.81,0.1
84722,0.05,0.76,0.19
84723,0.53,0.36,0.11
84724,0.03,0.89,0.08
84725,0.06,0.92,0.02
84726,0.02,0.94,0.04
84727,0.0,0.02,0.98
84728,0.0,0.58,0.42
84729,0.12,0.85,0.03
84730,0.11,0.72,0.17
84731,0.5,0.43,0.07
84732,0.05,0.74,0.21
84733,0.02,0.91,0.07
84734,0.0,0.7625,0.2375
84735,0.0,0.21333333333333332,0.7866666666666667
84736,0.0,0.255,0.745
84737,0.03,0.75,0.22
84738,0.0,0.0,1.0
84739,0.0,0.225,0.775
84740,0.0,0.65,0.35
84741,0.05,0.74,0.21
84742,0.0,0.51,0.49
84743,0.02,0.54,0.44
84744,0.0,0.39,0.61
84745,0.01,0.655,0.335
84746,0.0,0.27,0.73
84747,0.03,0.82,0.15
84748,0.0,0.43000000000000005,0.57
84749,0.03333333333333333,0.8741666666666665,0.0925
84750,0.01,0.52,0.47
84751,0.0,0.19,0.81
84752,0.13,0.81,0.06
84753,0.17,0.69,0.14
84754,0.0,0.56,0.44
84755,0.01,0.63,0.36
84756,0.11,0.82,0.07
84757,0.24,0.71,0.05
84758,0.51,0.48,0.01
84759,0.0,0.9,0.1
84760,0.32,0.23,0.45
84761,0.0,0.9456666666666667,0.05433333333333334
84762,0.0,0.6,0.4
84763,0.11,0.47,0.42
84764,0.54,0.45,0.01
84765,0.26,0.74,0.0
84766,0.0,0.5378333333333334,0.4621666666666666
84767,0.0,0.61,0.39
84768,0.0,0.935,0.065
84769,0.13,0.82,0.05
84770,0.16,0.26,0.58
84771,0.11,0.7691666666666667,0.12083333333333332
84772,0.0,0.91,0.09
84773,0.45,0.55,0.0
84774,0.63,0.34,0.03
84775,0.0,0.44,0.56
84776,0.1,0.77,0.13
84777,0.77,0.22,0.01
84778,0.0,0.97,0.03
84779,0.0,0.59,0.41
84780,0.03,0.96,0.01
84781,0.01,0.04,0.95
84782,0.58,0.42,0.0
84783,0.0,0.01,0.99
84784,0.0,0.3,0.7
84785,0.28833333333333333,0.5716666666666668,0.14
84786,0.013333333333333332,0.34666666666666673,0.64
84787,0.02,0.98,0.0
84788,0.0,0.64,0.36
84789,0.0,0.46,0.54
84790,0.06,0.45,0.49
84791,0.01,0.9833333333333334,0.006666666666666666
84792,0.01,0.77,0.22
84793,0.0,0.6775,0.3225
84794,0.0,0.775,0.225
84795,0.04,0.6940000000000001,0.266
84796,0.77,0.23,0.0
84797,0.0,0.6016666666666667,0.3983333333333334
84798,0.01,0.78,0.21
84799,0.0,0.01,0.99
84800,0.0,0.23,0.77
84801,0.3728214285714286,0.6271785714285714,0.0
84802,0.66,0.34,0.0
84803,0.25,0.63,0.12
84804,0.0,0.7240000000000001,0.276
84805,0.05,0.65,0.3
84806,0.02,0.69,0.29
84807,0.0,0.73,0.27
84808,0.58,0.36,0.06
84809,0.02,0.45,0.53
84810,0.33,0.67,0.0
84811,0.0,0.61,0.39
84812,0.02,0.63,0.35
84813,0.01,0.67,0.32
84814,0.01,0.49,0.5
84815,0.29833333333333334,0.38,0.3216666666666667
84816,0.0,0.47,0.53
84817,0.38,0.62,0.0
84818,0.0,0.76,0.24
84819,0.0,0.29,0.71
84820,0.0,0.97,0.03
84821,0.06,0.2,0.74
84822,0.14,0.81,0.05
84823,0.0,0.91,0.09
84824,0.68,0.31,0.01
84825,0.02,0.95,0.03
84826,0.0,0.07758333333333332,0.9224166666666666
84827,0.4375,0.5325,0.03
84828,0.02,0.46,0.52
84829,0.0,0.47,0.53
84830,0.305,0.6607142857142857,0.03428571428571428
84831,0.0,0.63,0.37
84832,0.56,0.43,0.01
84833,0.0,0.985,0.015
84834,0.14,0.815,0.045
84835,0.0,0.01,0.99
84836,0.01,0.16,0.83
84837,0.0,0.92,0.08
84838,0.0,0.03,0.97
84839,0.0,0.0,1.0
84840,0.0,0.45,0.55
84841,0.01,0.96,0.03
84842,0.03,0.17,0.8
84843,0.3,0.55,0.15
84844,0.67,0.32,0.01
84845,0.0,0.0,1.0
84846,0.0,0.29333333333333333,0.7066666666666666
84847,0.1025,0.4875,0.41
84848,0.21,0.64,0.15
84849,0.19,0.76,0.05
84850,0.0,0.47,0.53
84851,0.0,0.59,0.41
84852,0.01,0.5366666666666666,0.45333333333333337
84853,0.06,0.89,0.05
84854,0.0475,0.7216666666666667,0.23083333333333333
84855,0.02,0.37,0.61
84856,0.0,0.92,0.08
84857,0.0,0.02,0.98
84858,0.28,0.69,0.03
84859,0.0,0.91,0.09
84860,0.0,0.58,0.42
84861,0.02,0.59,0.39
84862,0.0,0.7433333333333334,0.25666666666666665
84863,0.05,0.85,0.1
84864,0.1,0.71,0.19
84865,0.01,0.61,0.38
84866,0.13,0.67,0.2
84867,0.0,0.53,0.47
84868,0.0,0.98,0.02
84869,0.05,0.5660000000000001,0.384
84870,0.01,0.9,0.09
84871,0.04,0.74,0.22
84872,0.05,0.86,0.09
84873,0.02,0.98,0.0
84874,0.97,0.03,0.0
84875,0.03,0.86,0.11
84876,0.0,0.96,0.04
84877,0.17,0.8,0.03
84878,0.0,0.405,0.595
84879,0.44,0.54,0.02
84880,0.07,0.56,0.37
84881,0.14,0.65,0.21
84882,0.0,0.13,0.87
84883,0.07,0.74,0.19
84884,0.52,0.46,0.02
84885,0.10333333333333332,0.8466666666666666,0.05
84886,0.0,0.25,0.75
84887,0.0,0.7733333333333333,0.22666666666666666
84888,0.03,0.77,0.2
84889,0.0,0.595,0.405
84890,0.0,0.15,0.85
84891,0.28,0.61,0.11
84892,0.0,0.83,0.17
84893,0.0,0.78,0.22
84894,0.33666666666666656,0.5833333333333333,0.08
84895,0.35416666666666674,0.5258333333333333,0.12
84896,0.09,0.42,0.49
84897,0.02,0.97,0.01
84898,0.72,0.28,0.0
84899,0.0,0.67,0.33
84900,0.08,0.68,0.24
84901,0.4,0.46,0.14
84902,0.04,0.83,0.13
84903,0.0,0.89,0.11
84904,0.0,0.59,0.41
84905,0.08,0.36,0.56
84906,0.0,0.08,0.92
84907,0.0,0.52,0.48
84908,0.02,0.33,0.65
84909,0.21,0.68,0.11
84910,0.64,0.34,0.02
84911,0.0,0.3433333333333334,0.6566666666666667
84912,0.17,0.71,0.12
84913,0.18166666666666664,0.685,0.13333333333333333
84914,0.0,0.99,0.01
